PlayerId,Name,Transition,From_Level,To_Level,From_Season,To_Season,From_PA,From_SB,From_SB_rate,To_PA,To_SB,To_SB_rate,Translation,Era
670429,Charlie Madden,A->A+,A,A+,2018,2019,121,0,0.0,147,1,0.006802721088435374,,2015-2019
670432,Troy Sieber,R->A,R,A,2016,2017,195,1,0.005128205128205128,230,0,0.0,0.0,2015-2019
670432,Troy Sieber,A->A+,A,A+,2017,2018,230,0,0.0,173,1,0.005780346820809248,,2015-2019
670433,Ian Strom,R->A,R,A,2016,2017,166,9,0.05421686746987952,162,11,0.06790123456790123,1.2524005486968448,2015-2019
670433,Ian Strom,A->A+,A,A+,2017,2018,162,11,0.06790123456790123,237,12,0.05063291139240506,0.7456846950517837,2015-2019
670435,Bruce Yari,R->A,R,A,2016,2017,152,1,0.006578947368421052,374,2,0.0053475935828877,0.8128342245989305,2015-2019
670435,Bruce Yari,A->A+,A,A+,2017,2018,374,2,0.0053475935828877,449,0,0.0,0.0,2015-2019
670439,Nick Hill,R->A,R,A,2017,2018,87,9,0.10344827586206896,215,13,0.06046511627906977,0.5844961240310077,2015-2019
670444,Branden Boggetto,R->A,R,A,2016,2018,117,2,0.017094017094017096,109,1,0.009174311926605505,0.536697247706422,2015-2019
670460,Brennan Morgan,R->A,R,A,2016,2017,181,4,0.022099447513812154,439,2,0.004555808656036446,0.2061503416856492,2015-2019
670461,Connor Myers,A->A+,A,A+,2016,2017,131,6,0.04580152671755725,332,7,0.02108433734939759,0.46034136546184734,2015-2019
670461,Connor Myers,A+->AA,A+,AA,2017,2018,332,7,0.02108433734939759,143,4,0.027972027972027972,1.3266733266733268,2015-2019
670465,Nick Roscetti,R->A,R,A,2017,2018,185,5,0.02702702702702703,147,5,0.034013605442176874,1.2585034013605443,2015-2019
670466,Chad Sedio,R->A,R,A,2016,2017,176,8,0.045454545454545456,307,1,0.003257328990228013,0.07166123778501629,2015-2019
670466,Chad Sedio,A->A+,A,A+,2017,2018,307,1,0.003257328990228013,242,1,0.004132231404958678,1.268595041322314,2015-2019
670582,Yariel Gonzalez,R->A,R,A,2016,2018,85,0,0.0,434,3,0.0069124423963133645,,2015-2019
670586,Tyler Selesky,A->A+,A,A+,2016,2017,140,1,0.007142857142857143,97,0,0.0,0.0,2015-2019
670622,Gabriel Maciel,R->A,R,A,2017,2018,245,9,0.036734693877551024,439,16,0.03644646924829157,0.9921538850923816,2015-2019
670622,Gabriel Maciel,A->A+,A,A+,2018,2019,439,16,0.03644646924829157,229,14,0.0611353711790393,1.6774017467248907,2015-2019
670700,Reed Gamache,R->A,R,A,2016,2017,243,1,0.00411522633744856,152,0,0.0,0.0,2015-2019
670746,Connor Fitzsimons,R->A,R,A,2017,2018,123,1,0.008130081300813009,156,1,0.00641025641025641,0.7884615384615383,2015-2019
670767,Devin Hairston,A->A+,A,A+,2017,2018,177,5,0.02824858757062147,234,0,0.0,0.0,2015-2019
670769,Nick Feight,R->A,R,A,2017,2018,173,1,0.005780346820809248,181,1,0.0055248618784530384,0.9558011049723757,2015-2019
670797,Ernie De La Trinidad,R->A,R,A,2017,2018,222,4,0.018018018018018018,379,6,0.0158311345646438,0.8786279683377309,2015-2019
670797,Ernie De La Trinidad,A+->AA,A+,AA,2018,2019,105,1,0.009523809523809525,148,0,0.0,0.0,2015-2019
670860,Lazaro Armenteros,R->A,R,A,2017,2018,207,12,0.057971014492753624,340,8,0.023529411764705882,0.40588235294117647,2015-2019
670860,Lazaro Armenteros,A->A+,A,A+,2018,2019,340,8,0.023529411764705882,538,22,0.040892193308550186,1.737918215613383,2015-2019
670860,Lazaro Armenteros,A+->AA,A+,AA,2022,2023,198,13,0.06565656565656566,405,10,0.024691358024691357,0.376068376068376,2020-2022
670862,Marcos Brito,R->A,R,A,2017,2019,256,9,0.03515625,228,3,0.013157894736842105,0.3742690058479532,2015-2019
670863,Kevin Richards,R->A,R,A,2018,2021,133,7,0.05263157894736842,244,3,0.012295081967213115,0.2336065573770492,2015-2019
670867,Kevin Maitan,R->A,R,A,2018,2019,284,1,0.0035211267605633804,532,7,0.013157894736842105,3.7368421052631575,2015-2019
670867,Kevin Maitan,A->A+,A,A+,2019,2021,532,7,0.013157894736842105,130,0,0.0,0.0,2015-2019
670867,Kevin Maitan,A+->AA,A+,AA,2021,2022,130,0,0.0,450,3,0.006666666666666667,,2020-2022
670868,Abrahan Gutierrez,R->A,R,A,2018,2019,178,2,0.011235955056179775,322,3,0.009316770186335404,0.829192546583851,2015-2019
670868,Abrahan Gutierrez,A->A+,A,A+,2021,2022,306,0,0.0,441,4,0.009070294784580499,,2020-2022
670868,Abrahan Gutierrez,A+->AA,A+,AA,2022,2023,441,4,0.009070294784580499,135,1,0.007407407407407408,0.8166666666666667,2020-2022
670870,Yunior Severino,R->A,R,A,2018,2019,218,0,0.0,86,0,0.0,,2015-2019
670870,Yunior Severino,A->A+,A,A+,2019,2021,86,0,0.0,157,1,0.006369426751592357,,2015-2019
670870,Yunior Severino,A+->AA,A+,AA,2021,2022,157,1,0.006369426751592357,160,0,0.0,0.0,2020-2022
670870,Yunior Severino,AA->AAA,AA,AAA,2022,2023,160,0,0.0,153,0,0.0,,2020-2022
670877,Braulio Vasquez,R->A,R,A,2018,2019,183,5,0.0273224043715847,183,2,0.01092896174863388,0.4,2015-2019
670879,Victor De Hoyos,R->A,R,A,2018,2021,102,3,0.029411764705882353,106,0,0.0,0.0,2015-2019
670919,Luis Santana,A+->AA,A+,AA,2022,2023,396,11,0.027777777777777776,268,2,0.007462686567164179,0.26865671641791045,2020-2022
670925,Andrew Walker,R->A,R,A,2016,2017,122,8,0.06557377049180328,93,2,0.021505376344086023,0.3279569892473118,2015-2019
670965,J.C. Millan,R->A,R,A,2016,2017,89,2,0.02247191011235955,109,2,0.01834862385321101,0.81651376146789,2015-2019
671054,Jonatan Machado,R->A,R,A,2017,2018,139,8,0.05755395683453238,96,3,0.03125,0.54296875,2015-2019
671080,Jeremy Arocho,R->A,R,A,2018,2021,243,12,0.04938271604938271,273,23,0.08424908424908426,1.7060439560439562,2015-2019
671082,Ashton McGee,R->A,R,A,2019,2021,170,1,0.0058823529411764705,297,0,0.0,0.0,2015-2019
671082,Ashton McGee,A->A+,A,A+,2021,2022,297,0,0.0,211,2,0.009478672985781991,,2020-2022
671088,Tanner Morris,A+->AA,A+,AA,2021,2022,470,4,0.00851063829787234,186,1,0.005376344086021506,0.6317204301075269,2020-2022
671112,Ricky De La Torre,R->A,R,A,2018,2019,189,1,0.005291005291005291,118,0,0.0,0.0,2015-2019
671113,Zach Daniels,A+->AA,A+,AA,2022,2023,412,22,0.05339805825242718,345,22,0.06376811594202898,1.1942028985507247,2020-2022
671155,Ivan Johnson,A+->AA,A+,AA,2021,2022,114,3,0.02631578947368421,197,4,0.02030456852791878,0.7715736040609137,2020-2022
671191,Jefrey Ramos,R->A,R,A,2017,2018,209,1,0.004784688995215311,503,2,0.003976143141153081,0.831013916500994,2015-2019
671191,Jefrey Ramos,A->A+,A,A+,2018,2019,503,2,0.003976143141153081,498,1,0.002008032128514056,0.5050200803212851,2015-2019
671191,Jefrey Ramos,A+->AA,A+,AA,2019,2021,498,1,0.002008032128514056,217,3,0.013824884792626729,6.884792626728112,2015-2019
671222,Ranser Amador,R->A,R,A,2018,2021,176,17,0.09659090909090909,96,4,0.041666666666666664,0.4313725490196078,2015-2019
671224,Danny Lantigua,R->A,R,A,2018,2021,215,5,0.023255813953488372,257,2,0.007782101167315175,0.33463035019455256,2015-2019
671242,Anibal Sierra,A+->AA,A+,AA,2017,2018,402,2,0.004975124378109453,239,3,0.012552301255230125,2.5230125523012554,2015-2019
671246,Fabricio Macias,A->A+,A,A+,2019,2021,515,18,0.03495145631067961,184,5,0.02717391304347826,0.777475845410628,2015-2019
671246,Fabricio Macias,A+->AA,A+,AA,2021,2022,184,5,0.02717391304347826,157,5,0.03184713375796178,1.1719745222929936,2020-2022
671265,Freudis Nova,R->A,R,A,2018,2019,157,9,0.05732484076433121,299,10,0.033444816053511704,0.5834262356001486,2015-2019
671265,Freudis Nova,A->A+,A,A+,2019,2021,299,10,0.033444816053511704,282,9,0.031914893617021274,0.9542553191489361,2015-2019
671271,Jeisson Rosario,R->A,R,A,2017,2018,224,8,0.03571428571428571,521,18,0.0345489443378119,0.9673704414587333,2015-2019
671271,Jeisson Rosario,A->A+,A,A+,2018,2019,521,18,0.0345489443378119,525,11,0.02095238095238095,0.6064550264550264,2015-2019
671271,Jeisson Rosario,A+->AA,A+,AA,2019,2021,525,11,0.02095238095238095,405,11,0.027160493827160494,1.2962962962962963,2015-2019
671272,David García,A+->AA,A+,AA,2021,2022,328,0,0.0,262,0,0.0,,2020-2022
671275,Luis Almanzar,A->A+,A,A+,2019,2021,202,2,0.009900990099009901,284,1,0.0035211267605633804,0.35563380281690143,2015-2019
671276,Yasel Antuna,R->A,R,A,2017,2018,199,5,0.02512562814070352,362,8,0.022099447513812154,0.8795580110497236,2015-2019
671276,Yasel Antuna,A->A+,A,A+,2018,2021,362,8,0.022099447513812154,457,4,0.0087527352297593,0.39606126914660833,2015-2019
671276,Yasel Antuna,A+->AA,A+,AA,2021,2022,457,4,0.0087527352297593,108,1,0.009259259259259259,1.0578703703703705,2020-2022
671287,Phil Clarke,A+->AA,A+,AA,2021,2022,378,1,0.0026455026455026454,297,2,0.006734006734006734,2.5454545454545454,2020-2022
671495,Channy Ortiz,A->A+,A,A+,2021,2022,99,3,0.030303030303030304,235,5,0.02127659574468085,0.7021276595744681,2020-2022
671913,Damiano Palmegiani,A+->AA,A+,AA,2022,2023,272,3,0.011029411764705883,461,6,0.013015184381778741,1.1800433839479392,2020-2022
671925,Matt Coutney,A+->AA,A+,AA,2023,2024,192,0,0.0,114,0,0.0,,2023-2026
672013,T.J. Schofield-Sam,R->A,R,A,2019,2021,85,1,0.011764705882352941,446,6,0.013452914798206279,1.1434977578475336,2015-2019
672013,T.J. Schofield-Sam,A->A+,A,A+,2022,2023,454,8,0.01762114537444934,172,0,0.0,0.0,2020-2022
672018,Dasan Brown,A->A+,A,A+,2021,2022,226,22,0.09734513274336283,176,11,0.0625,0.6420454545454546,2020-2022
672018,Dasan Brown,A+->AA,A+,AA,2023,2024,463,26,0.056155507559395246,119,13,0.1092436974789916,1.9453781512605044,2023-2026
672355,Alison Quintero,R->A,R,A,2018,2021,145,0,0.0,118,1,0.00847457627118644,,2015-2019
672357,Jordy Barley,R->A,R,A,2018,2021,218,12,0.05504587155963303,420,45,0.10714285714285714,1.9464285714285712,2015-2019
672357,Jordy Barley,A->A+,A,A+,2021,2022,420,45,0.10714285714285714,319,34,0.10658307210031348,0.9947753396029259,2020-2022
672357,Jordy Barley,A+->AA,A+,AA,2023,2024,203,22,0.10837438423645321,129,10,0.07751937984496124,0.715292459478506,2023-2026
672358,Justin Lopez,A->A+,A,A+,2019,2021,478,0,0.0,434,2,0.004608294930875576,,2015-2019
672361,Agustin Ruiz,R->A,R,A,2018,2019,224,2,0.008928571428571428,510,2,0.00392156862745098,0.4392156862745098,2015-2019
672361,Agustin Ruiz,A->A+,A,A+,2019,2021,510,2,0.00392156862745098,324,3,0.009259259259259259,2.361111111111111,2015-2019
672373,Jeferson Morales,R->A,R,A,2019,2021,134,0,0.0,292,12,0.0410958904109589,,2015-2019
672395,Hector Martinez,R->A,R,A,2021,2022,143,2,0.013986013986013986,105,0,0.0,0.0,2020-2022
672437,Debby Santana,R->A,R,A,2019,2021,105,0,0.0,176,1,0.005681818181818182,,2015-2019
672445,Felix Familia,R->A,R,A,2018,2021,165,4,0.024242424242424242,268,0,0.0,0.0,2015-2019
672457,Amador Arias,R->A,R,A,2021,2022,137,14,0.10218978102189781,279,3,0.010752688172043012,0.10522273425499233,2020-2022
672460,Daniel Ozoria,R->A,R,A,2018,2019,216,6,0.027777777777777776,183,15,0.08196721311475409,2.9508196721311473,2015-2019
672460,Daniel Ozoria,A->A+,A,A+,2019,2021,183,15,0.08196721311475409,125,8,0.064,0.7808,2015-2019
672463,Rafael Lantigua,R->A,R,A,2018,2019,237,8,0.03375527426160337,364,9,0.024725274725274724,0.7324862637362638,2015-2019
672463,Rafael Lantigua,A->A+,A,A+,2019,2021,364,9,0.024725274725274724,347,26,0.07492795389048991,3.0304194684598142,2015-2019
672463,Rafael Lantigua,A+->AA,A+,AA,2021,2022,347,26,0.07492795389048991,368,6,0.016304347826086956,0.21760033444816054,2020-2022
672479,Aldenis Sanchez,R->A,R,A,2018,2021,205,16,0.07804878048780488,94,13,0.13829787234042554,1.7719414893617023,2015-2019
672479,Aldenis Sanchez,A->A+,A,A+,2021,2022,94,13,0.13829787234042554,363,32,0.0881542699724518,0.6374231828777284,2020-2022
672500,Julio De La Cruz,R->A,R,A,2019,2021,205,1,0.004878048780487805,119,6,0.05042016806722689,10.336134453781513,2015-2019
672504,Luis Yanel Diaz,R->A,R,A,2019,2021,199,9,0.04522613065326633,123,2,0.016260162601626018,0.3595302619692864,2015-2019
672504,Luis Yanel Diaz,A->A+,A,A+,2021,2022,123,2,0.016260162601626018,119,4,0.03361344537815126,2.0672268907563023,2020-2022
672504,Luis Yanel Diaz,A+->AA,A+,AA,2022,2023,119,4,0.03361344537815126,120,6,0.05,1.4875,2020-2022
672517,Johan Lopez,R->A,R,A,2019,2021,277,26,0.09386281588447654,325,17,0.052307692307692305,0.5572781065088757,2015-2019
672517,Johan Lopez,A->A+,A,A+,2021,2022,325,17,0.052307692307692305,227,7,0.030837004405286344,0.5895309665716507,2020-2022
672517,Johan Lopez,A+->AA,A+,AA,2022,2023,227,7,0.030837004405286344,84,2,0.023809523809523808,0.7721088435374149,2020-2022
672531,Ulrich Bojarski,R->A,R,A,2018,2019,115,3,0.02608695652173913,420,6,0.014285714285714285,0.5476190476190477,2015-2019
672537,Dalvy Rosario,R->A,R,A,2018,2021,279,26,0.0931899641577061,343,17,0.04956268221574344,0.531845705315093,2015-2019
672537,Dalvy Rosario,A->A+,A,A+,2021,2022,343,17,0.04956268221574344,467,28,0.059957173447537475,1.209724146617962,2020-2022
672537,Dalvy Rosario,A+->AA,A+,AA,2022,2023,467,28,0.059957173447537475,208,11,0.052884615384615384,0.8820398351648351,2020-2022
672544,César Izturis Jr.,R->A,R,A,2018,2019,206,5,0.024271844660194174,141,3,0.02127659574468085,0.8765957446808511,2015-2019
672555,Wilfred Astudillo,R->A,R,A,2021,2022,132,3,0.022727272727272728,161,1,0.006211180124223602,0.27329192546583847,2020-2022
672561,Makesiondon Kelkboom,R->A,R,A,2018,2019,90,5,0.05555555555555555,94,2,0.02127659574468085,0.3829787234042553,2015-2019
672562,Yenci Pena,R->A,R,A,2019,2022,145,2,0.013793103448275862,199,8,0.04020100502512563,2.9145728643216082,2015-2019
672566,José Sánchez,R->A,R,A,2017,2019,178,0,0.0,130,0,0.0,,2015-2019
672566,José Sánchez,A->A+,A,A+,2021,2022,280,1,0.0035714285714285713,452,4,0.008849557522123894,2.47787610619469,2020-2022
672566,José Sánchez,A+->AA,A+,AA,2022,2023,452,4,0.008849557522123894,147,2,0.013605442176870748,1.5374149659863945,2020-2022
672576,Edgar Made,R->A,R,A,2019,2021,184,5,0.02717391304347826,122,3,0.02459016393442623,0.9049180327868852,2015-2019
672596,Robert Perez Jr.,R->A,R,A,2018,2021,127,1,0.007874015748031496,457,0,0.0,0.0,2015-2019
672596,Robert Perez Jr.,A->A+,A,A+,2021,2022,457,0,0.0,153,1,0.006535947712418301,,2020-2022
672596,Robert Perez Jr.,A+->AA,A+,AA,2022,2023,153,1,0.006535947712418301,508,2,0.003937007874015748,0.6023622047244094,2020-2022
672600,Claudio Finol,R->A,R,A,2018,2019,192,1,0.005208333333333333,197,0,0.0,0.0,2015-2019
672613,Eliezer Alfonzo,R->A,R,A,2018,2021,216,6,0.027777777777777776,171,2,0.011695906432748537,0.42105263157894735,2015-2019
672613,Eliezer Alfonzo,A+->AA,A+,AA,2023,2024,395,0,0.0,396,2,0.005050505050505051,,2023-2026
672623,Esney Chacon,R->A,R,A,2019,2021,172,8,0.046511627906976744,127,4,0.031496062992125984,0.6771653543307087,2015-2019
672623,Esney Chacon,A->A+,A,A+,2021,2022,127,4,0.031496062992125984,159,1,0.006289308176100629,0.19968553459119498,2020-2022
672627,Jose Curpa,R->A,R,A,2019,2021,213,28,0.13145539906103287,110,11,0.1,0.7607142857142857,2015-2019
672627,Jose Curpa,A->A+,A,A+,2021,2022,110,11,0.1,104,5,0.04807692307692308,0.4807692307692308,2020-2022
672628,Alexander Campos,R->A,R,A,2018,2021,84,4,0.047619047619047616,80,0,0.0,0.0,2015-2019
672628,Alexander Campos,A->A+,A,A+,2021,2022,80,0,0.0,83,1,0.012048192771084338,,2020-2022
672635,Luis Mieses,R->A,R,A,2018,2021,204,3,0.014705882352941176,225,0,0.0,0.0,2015-2019
672635,Luis Mieses,A+->AA,A+,AA,2021,2022,234,0,0.0,102,1,0.00980392156862745,,2020-2022
672653,Diego Infante,R->A,R,A,2018,2021,133,6,0.045112781954887216,438,20,0.045662100456621,1.0121765601217656,2015-2019
672653,Diego Infante,A->A+,A,A+,2021,2022,438,20,0.045662100456621,294,4,0.013605442176870748,0.2979591836734694,2020-2022
672653,Diego Infante,AA->AAA,AA,AAA,2022,2023,163,4,0.024539877300613498,96,2,0.020833333333333332,0.8489583333333333,2020-2022
672656,Abiezel Ramirez,R->A,R,A,2019,2021,150,7,0.04666666666666667,272,17,0.0625,1.3392857142857142,2015-2019
672656,Abiezel Ramirez,A->A+,A,A+,2021,2022,272,17,0.0625,190,1,0.005263157894736842,0.08421052631578947,2020-2022
672692,Jose Peroza,R->A,R,A,2018,2021,95,2,0.021052631578947368,278,5,0.017985611510791366,0.85431654676259,2015-2019
672692,Jose Peroza,A+->AA,A+,AA,2022,2023,459,4,0.008714596949891068,404,4,0.009900990099009901,1.136138613861386,2020-2022
672696,Francisco Acuna,R->A,R,A,2018,2021,130,1,0.007692307692307693,131,0,0.0,0.0,2015-2019
672716,Anyesber Sivira,R->A,R,A,2018,2019,188,2,0.010638297872340425,289,5,0.01730103806228374,1.6262975778546715,2015-2019
672719,Jesus Feliz,R->A,R,A,2019,2021,161,2,0.012422360248447204,187,3,0.016042780748663103,1.29144385026738,2015-2019
672735,Sean Mendoza,R->A,R,A,2019,2021,157,10,0.06369426751592357,80,4,0.05,0.785,2015-2019
672749,Angel Aponte,R->A,R,A,2019,2021,218,17,0.0779816513761468,188,17,0.09042553191489362,1.1595744680851063,2015-2019
672749,Angel Aponte,A->A+,A,A+,2021,2022,188,17,0.09042553191489362,267,17,0.06367041198501873,0.7041198501872659,2020-2022
672750,Ricardo Méndez,R->A,R,A,2017,2019,170,7,0.041176470588235294,81,5,0.06172839506172839,1.4991181657848325,2015-2019
672750,Ricardo Méndez,A->A+,A,A+,2019,2021,81,5,0.06172839506172839,110,2,0.01818181818181818,0.29454545454545455,2015-2019
672760,Nerio Rodriguez,R->A,R,A,2019,2021,115,0,0.0,366,2,0.00546448087431694,,2015-2019
672760,Nerio Rodriguez,A->A+,A,A+,2021,2022,366,2,0.00546448087431694,156,0,0.0,0.0,2020-2022
672763,Franklin Soto,R->A,R,A,2019,2021,171,6,0.03508771929824561,307,3,0.009771986970684038,0.2785016286644951,2015-2019
672764,Pablo Abreu,R->A,R,A,2018,2019,241,9,0.03734439834024896,113,3,0.02654867256637168,0.7109144542772862,2015-2019
672775,Ghordy Santos,R->A,R,A,2019,2021,98,10,0.10204081632653061,111,5,0.04504504504504504,0.44144144144144143,2015-2019
672775,Ghordy Santos,A->A+,A,A+,2021,2022,111,5,0.04504504504504504,274,8,0.029197080291970802,0.6481751824817519,2020-2022
672786,Bryan Torres,R->A,R,A,2019,2021,130,2,0.015384615384615385,125,3,0.024,1.56,2015-2019
672799,Hugo Cardona,R->A,R,A,2019,2021,182,21,0.11538461538461539,119,15,0.12605042016806722,1.0924369747899159,2015-2019
672799,Hugo Cardona,A->A+,A,A+,2021,2022,119,15,0.12605042016806722,143,14,0.0979020979020979,0.7766899766899767,2020-2022
672802,Jean Carmona,R->A,R,A,2018,2021,172,5,0.029069767441860465,199,5,0.02512562814070352,0.8643216080402011,2015-2019
672821,Juan Aparicio,R->A,R,A,2018,2021,119,0,0.0,197,0,0.0,,2015-2019
672823,Sebastian Espino,A+->AA,A+,AA,2021,2022,259,2,0.007722007722007722,380,4,0.010526315789473684,1.3631578947368421,2020-2022
672826,Kenneth Betancourt,R->A,R,A,2019,2022,150,5,0.03333333333333333,315,7,0.022222222222222223,0.6666666666666667,2015-2019
672826,Kenneth Betancourt,A->A+,A,A+,2022,2023,315,7,0.022222222222222223,136,6,0.04411764705882353,1.9852941176470589,2020-2022
672831,Nicolas Torres,R->A,R,A,2018,2021,151,7,0.046357615894039736,262,10,0.03816793893129771,0.8233369683751364,2015-2019
672850,Jorge Caballero,A->A+,A,A+,2022,2023,271,1,0.0036900369003690036,132,0,0.0,0.0,2020-2022
672858,Edwin Mateo,R->A,R,A,2019,2021,177,10,0.05649717514124294,379,22,0.05804749340369393,1.0274406332453825,2015-2019
672858,Edwin Mateo,A->A+,A,A+,2021,2022,379,22,0.05804749340369393,212,3,0.014150943396226415,0.24378216123499144,2020-2022
672861,Carlos Luis,R->A,R,A,2018,2021,176,0,0.0,161,0,0.0,,2015-2019
672861,Carlos Luis,A->A+,A,A+,2021,2022,161,0,0.0,92,0,0.0,,2020-2022
672867,Estamy Urena,R->A,R,A,2018,2019,162,5,0.030864197530864196,144,3,0.020833333333333332,0.675,2015-2019
672882,Ismael Alcantara,R->A,R,A,2019,2021,188,20,0.10638297872340426,230,7,0.030434782608695653,0.28608695652173916,2015-2019
672882,Ismael Alcantara,A->A+,A,A+,2021,2022,230,7,0.030434782608695653,361,11,0.030470914127423823,1.001187178472497,2020-2022
672882,Ismael Alcantara,A+->AA,A+,AA,2022,2023,361,11,0.030470914127423823,230,9,0.0391304347826087,1.2841897233201582,2020-2022
672896,Wladimir Chalo,R->A,R,A,2019,2021,144,0,0.0,206,0,0.0,,2015-2019
672905,José Alvarez,R->A,R,A,2019,2022,141,1,0.0070921985815602835,91,5,0.054945054945054944,7.747252747252747,2015-2019
672953,Gilberto Vizcarra,R->A,R,A,2019,2021,134,2,0.014925373134328358,270,0,0.0,0.0,2015-2019
673036,Miguel Perez,R->A,R,A,2022,2023,108,2,0.018518518518518517,240,11,0.04583333333333333,2.475,2020-2022
673045,Josue Huma,R->A,R,A,2019,2021,161,5,0.031055900621118012,116,3,0.02586206896551724,0.8327586206896551,2015-2019
673062,Jarryd Dale,R->A,R,A,2019,2021,123,6,0.04878048780487805,446,31,0.06950672645739911,1.4248878923766817,2015-2019
673062,Jarryd Dale,A->A+,A,A+,2021,2022,446,31,0.06950672645739911,519,27,0.05202312138728324,0.748461681894462,2020-2022
673062,Jarryd Dale,A+->AA,A+,AA,2022,2024,519,27,0.05202312138728324,93,1,0.010752688172043012,0.2066905615292712,2020-2022
673064,Alex Hall,R->A,R,A,2019,2021,183,4,0.02185792349726776,184,2,0.010869565217391304,0.49728260869565216,2015-2019
673064,Alex Hall,A->A+,A,A+,2021,2022,184,2,0.010869565217391304,108,0,0.0,0.0,2020-2022
