PlayerId,Name,Seasons,Season_Range,Total_PA,Skill_Score
519167,Daniel Rams,6,2007-2012,1629,44.9
12804,Matt Wisler,1,2014,22,44.9
687488,Zach Huffins,2,2021-2022,70,44.89
493500,Nick Arata,2,2009-2010,360,44.89
695579,Trevor Haskins,1,2025,29,44.89
593382,Domingo Diaz,2,2010-2011,299,44.89
665810,Welin Liriano,2,2016-2017,398,44.89
699034,Elian Riera,2,2021-2022,107,44.89
10058,Tyler Matzek,2,2013-2014,33,44.89
682529,Efren Aular,1,2018,64,44.89
650626,Johnny Adams,1,2018,522,44.89
643463,Cambric Moye,2,2013-2014,283,44.89
607358,Martin Medina,4,2011-2014,902,44.89
668993,Justin Farmer,3,2021-2023,947,44.89
657506,Max Bartlett,1,2017,81,44.89
829965,Meykel Baro,1,2025,137,44.88
606320,Brawlun Gomez,5,2011-2015,1007,44.88
677031,Robie Rojas,2,2017-2018,173,44.88
676843,Ben Bengtson,2,2017-2018,437,44.88
8273,Brent Dlugach,1,2007,78,44.88
702883,Javier Velasquez,1,2022,29,44.88
829903,Manuel Almeida,1,2025,169,44.88
607105,Caleb Whalen,2,2016-2017,319,44.88
808103,Edwardo Espinal,3,2023-2025,494,44.87
674666,Brett Bond,1,2018,99,44.87
656199,Michael Arroyo,3,2015-2017,198,44.87
6748,Travis Tartamella,4,2009-2012,493,44.87
506989,Barry Butera,1,2010,215,44.87
622762,Victor Rey,6,2012-2017,864,44.87
571861,Kyle Knudson,3,2010-2012,613,44.87
518949,Nick Longmire,3,2011-2013,1293,44.87
682439,Jay Estes,1,2018,116,44.86
669282,Tanner Murphy,2,2021-2022,398,44.86
672441,Jeinser Brete,2,2017-2018,246,44.85
666194,Cooper Johnson,2,2021-2022,437,44.85
657038,Eric Thomas,2,2014-2015,211,44.85
571457,Luke Bailey,5,2010-2014,953,44.85
507021,Bennett Davis,1,2010,157,44.84
808000,Jeison Lopez,3,2023-2025,251,44.84
656950,Anfernee Seymour,4,2014-2018,1495,44.84
515768,Balbino Fuenmayor,6,2007-2013,1413,44.84
660630,Romer Cuadrado,5,2015-2021,1568,44.84
595243,Dustin Harrington,3,2010-2012,367,44.84
691404,Wencer Inirio,3,2021-2023,247,44.84
447749,Anthony Harper,1,2007,120,44.84
665882,Juan Morales,2,2016-2018,303,44.83
4946,Elijah Dukes,1,2008,79,44.83
630063,Joe Cronin,3,2016-2018,569,44.83
11592,Williams Pérez,1,2014,33,44.83
455357,Clinton Naylor,2,2007-2008,111,44.83
681172,Tyler Tolve,5,2021-2025,1058,44.83
446279,Brian Juhl,2,2007-2008,235,44.83
518652,Lee Ellis,1,2007,236,44.83
649120,Hayden Timberlake,1,2014,76,44.82
830006,Jorge Drullard,1,2025,60,44.82
571073,Dreily Guerrero,6,2009-2014,1053,44.82
501951,Jay Heafner,1,2007,215,44.82
680763,Eric De La Rosa,2,2018-2021,480,44.82
641323,Luis Aviles Jr.,6,2013-2018,2105,44.82
489204,Nick Pereira,1,2007,22,44.82
696282,Dakota Kotowski,3,2022-2024,490,44.82
592803,Dickie Joe Thon,5,2011-2016,1560,44.82
516660,Julio Aparicio,6,2007-2012,1259,44.82
677041,Jake Boone,1,2021,200,44.82
681142,Justice Thompson,4,2021-2024,1137,44.82
543771,Jaron Shepherd,1,2013,267,44.81
592481,Jared Lakind,2,2010-2011,146,44.81
691610,Yesbel Herrera,1,2021,91,44.81
607009,Derek Jones,2,2013-2014,883,44.81
801507,Jake Cunningham,3,2023-2025,661,44.81
674006,Nick Choruby,1,2018,197,44.81
678263,Junior Marte,1,2018,146,44.81
465713,Yancarlos Ortiz,3,2007-2009,1095,44.81
689748,Jose Rivera,2,2021-2022,127,44.8
676750,Jacob Brown,2,2017-2018,298,44.8
458665,Chad Spann,2,2007-2008,668,44.8
13273,Ross Stripling,1,2013,20,44.8
696264,Tyler Whitaker,5,2021-2025,1522,44.8
678393,Guillermo Tatis,1,2018,185,44.8
676048,Mason Berne,1,2018,114,44.8
694336,Dom Johnson,3,2022-2024,836,44.8
543254,Shawn Griffin,2,2008-2009,501,44.8
682712,Daniel Marte,2,2021-2022,214,44.79
543446,Jordan Leyland,2,2012-2013,203,44.79
541653,Felix Gonzalez,4,2008-2011,611,44.79
678850,Norkis Marcos,4,2018-2023,760,44.79
656697,Garrett McCain,1,2018,319,44.78
829755,Aaron Salazar,1,2025,137,44.78
821780,Kevin Tamburini,2,2024-2025,210,44.78
543528,Andrew Means,4,2008-2011,1110,44.78
678911,Moises De La Cruz,1,2018,198,44.78
692455,Dawry Martinez,2,2021-2022,263,44.78
800011,Jerffson Pena,3,2022-2024,525,44.78
622185,Brock Hebert,4,2012-2015,989,44.78
666616,Jose Mejias,3,2016-2018,307,44.78
660443,Carlos Centeno,3,2015-2017,246,44.77
573044,Jobduan Morales,7,2009-2015,920,44.77
499485,Imbewer Alvarez,3,2007-2009,415,44.77
691625,Gregory Duran,4,2021-2024,547,44.77
5712,Greg Reynolds,3,2007-2010,34,44.77
600907,Gustavo Gonzalez,3,2011-2013,322,44.77
694689,Dominic Pitelli,3,2023-2025,906,44.77
501211,Henry Rodriguez,3,2007-2009,305,44.77
650989,Manuel Herazo,4,2014-2017,401,44.76
460347,Moises Hernandez,1,2007,16,44.76
593659,Wagner Mateo,4,2010-2013,565,44.76
518719,Peter Gilardo,2,2007-2008,120,44.76
677731,Francisco Hernandez,5,2017-2023,1313,44.76
800291,Daniel Silva,4,2022-2025,181,44.76
678290,Joseivin Medina,1,2018,107,44.76
808525,Jorge Ramirez,3,2023-2025,199,44.76
593797,Erickson Salaya,1,2010,62,44.76
670252,Aaron Bond,2,2017-2018,257,44.76
681606,Nigel Calmes,1,2018,130,44.75
607432,Michael Nemeth,2,2011-2012,287,44.75
605893,Bealyn Chourio,4,2011-2015,620,44.75
570671,Marcus Guillen,2,2009-2010,418,44.75
451120,Pedro Vasquez,1,2007,109,44.75
543817,Keith Stein,1,2008,51,44.75
656063,Francisco Hernandez,2,2014-2015,325,44.75
663406,Alexis Olmeda,2,2017-2018,202,44.75
691593,Germain Ruiz,2,2021-2022,276,44.74
835892,Samuel Pardo,1,2025,41,44.74
665997,Jhon Garcia,2,2016-2017,280,44.74
657243,Brayan Morales,2,2017-2018,590,44.73
808231,Smarlin Espinal,1,2023,94,44.73
702550,Chandler Pollard,3,2023-2025,782,44.73
660446,Ismaldo Rodriguez,4,2015-2018,517,44.73
502627,Tyreace House,3,2008-2011,1067,44.73
621572,Keon Barnum,6,2012-2017,2118,44.72
679799,Edwin Peralta,2,2018-2021,264,44.72
687059,Justin Ammons,1,2021,139,44.72
827628,Garrett Howe,2,2024-2025,431,44.72
570874,Luis Marte,4,2009-2012,633,44.72
501766,Carlos Cabral,1,2007,123,44.72
666169,Avery Tuck,1,2018,135,44.71
472569,Norberto Ortiz,1,2007,80,44.71
807983,Ramon Landaeta,3,2023-2025,360,44.71
573120,David Rivera,2,2009-2010,240,44.71
807746,Kade Kern,3,2023-2025,533,44.71
573140,Nick Santomauro,1,2010,326,44.71
622678,Iosif Bernal,1,2012,170,44.71
805043,Karniel Pratt,4,2022-2025,481,44.7
700385,Gabriel Silva,5,2021-2025,577,44.7
623258,Steven Nikorak,1,2012,173,44.7
466454,Jesus Sanchez,3,2007-2011,241,44.69
656824,Isaiah Pasteur,1,2018,98,44.69
518710,Juan Garcia,2,2007-2008,129,44.68
805842,Brett Johnson,3,2022-2024,606,44.68
673165,Austin Crutcher,1,2017,145,44.68
664354,Dale Davis,1,2015,49,44.68
678823,Enrique Valdez,4,2018-2023,852,44.68
605313,Pat Kelly,2,2014-2015,505,44.67
502329,Mark Dolenc,3,2007-2009,1138,44.67
518475,Casey Bond,1,2007,212,44.67
502270,Tadd Brewer,2,2007-2008,292,44.67
657701,Antonio Nunez,3,2014-2017,1032,44.67
703144,Ryan Reckley,4,2022-2025,635,44.66
681629,Nestor Heredia,1,2018,268,44.66
680644,Ortwin Pieternella,1,2018,17,44.66
607388,Joe Maloney,3,2011-2013,521,44.66
680883,Sean Guilbe,2,2018-2021,442,44.66
16041,Stevie Wilkerson,2,2015-2016,862,44.66
572397,Kenneth Straus,1,2011,113,44.65
573259,Garen Wright,3,2009-2011,367,44.65
489140,Sergio Morales,3,2007-2009,1093,44.65
460369,Jose Camarena,2,2007-2008,544,44.65
519019,Brandon Menchaca,3,2007-2009,599,44.65
572897,ZeErika McQueen,3,2009-2012,474,44.65
501996,Gary Daley,1,2010,12,44.65
488842,Nicholas Doscher,2,2007-2008,152,44.65
684519,Omar De Los Santos,4,2021-2024,1378,44.65
813976,Yensi Reyes,2,2023-2024,296,44.65
676566,Shawn Ross,2,2023-2024,591,44.65
703638,Jankel Ortiz,2,2022-2023,114,44.64
683540,Alisson Del Orbe,2,2021-2022,131,44.64
702461,Kay-Lan Nicasia,5,2021-2025,939,44.64
488653,Joe Agreste,1,2010,200,44.64
670237,Jake Slaughter,2,2018-2021,413,44.64
670306,G.K. Young,1,2017,355,44.64
516848,Diomedes Lopez,6,2007-2013,459,44.64
664897,Jordan Tarsovich,1,2015,159,44.64
689216,Jalen Battles,3,2022-2024,646,44.64
660848,Daniel Cedeno,2,2015-2016,176,44.64
592108,Chris Anderson,1,2015,17,44.64
467102,Jose Gonzalez,5,2007-2011,846,44.64
650544,Isrrael De La Cruz,4,2014-2017,709,44.63
501644,Carlos Martinez,5,2007-2011,1213,44.63
685277,Nick Kahle,2,2021-2022,347,44.63
677356,Carter Young,4,2022-2025,1269,44.63
691397,Juan Garcia,4,2021-2024,387,44.63
592813,Jordan Tripp,1,2010,52,44.63
800180,Douglas Glod,4,2022-2025,835,44.63
519407,Daniel Wentzell,1,2007,174,44.62
694180,Wilman Diaz,5,2021-2025,1207,44.62
688963,William Sullivan,2,2023-2024,291,44.62
650444,Franklin Vargas,2,2014-2015,156,44.62
502107,Roberto Perez,3,2007-2009,569,44.61
644366,Gerald Bautista,2,2013-2014,207,44.61
19795,Keegan Thompson,1,2018,12,44.61
665158,Nick Conti,1,2021,79,44.61
502134,Jonathan Fernandez,1,2009,35,44.61
501776,Ferdinand Willians,2,2007-2008,271,44.61
623308,David Cruz,2,2012-2013,100,44.61
19454,Michael Rucker,1,2018,22,44.6
800155,Yosander Asencio,4,2022-2025,678,44.6
5358,Jose Alvarez,2,2011-2012,46,44.6
594862,Rick Hughes,2,2010-2011,96,44.6
519380,William Vazquez,3,2007-2009,365,44.6
593498,Victor Ovalles,3,2010-2013,326,44.6
534809,Drew Longley,2,2012-2013,201,44.59
446632,Luke Hetherington,1,2007,297,44.59
450694,Gered Mochizuki,1,2009,156,44.59
694216,Malvin Valdez,5,2021-2025,1253,44.59
691306,Luis Moreno,2,2022-2023,179,44.59
808144,Raúl Leonte,2,2023-2024,120,44.59
642093,Stephen Smith,2,2017-2018,500,44.59
489071,Andrew Lopez,1,2007,120,44.59
666665,Joel Borges,2,2016-2017,190,44.59
518936,Calvin Lester,2,2007-2008,274,44.59
814294,Dario Reynoso,3,2023-2025,623,44.58
685298,Cade Bunnell,1,2021,489,44.58
16727,Brock Stewart,1,2016,12,44.58
677224,Kipp Moore,1,2017,64,44.58
664302,Daniel Diaz,4,2015-2018,557,44.58
492839,Luis Grullon,3,2007-2009,351,44.58
667325,Johampher Arrendoll,3,2016-2018,619,44.57
694045,Brayan Hernández,4,2021-2024,480,44.57
543470,Brandon Loy,4,2011-2014,975,44.57
661456,Stephen Dezzi,1,2016,71,44.57
681831,Willie Joe Garry Jr.,5,2018-2024,1023,44.57
593912,Ercilio De La Cruz,3,2010-2012,324,44.57
520932,Petr Cech,3,2007-2009,118,44.57
702563,Mason Neville,1,2025,90,44.56
676673,Nic Motley,2,2017-2018,278,44.56
675560,Ryan Sloniger,1,2021,88,44.56
807379,Paris Johnson,2,2023-2024,174,44.56
666170,Nonie Williams,3,2016-2018,530,44.55
595776,Kyung-Min Na,2,2011-2012,347,44.55
820959,Shendrion Martinus,2,2024-2025,215,44.55
519091,Alex Oliveras,4,2007-2010,956,44.55
8369,Mitch Atkins,3,2008-2010,128,44.54
670907,Robert Javier,2,2017-2018,431,44.54
602851,Franklin Cariel,1,2011,38,44.54
3234,Travis Blackley,1,2007,47,44.54
599912,Nick Urbanus,4,2011-2014,776,44.53
500737,Alberto Restrepo,2,2007-2008,158,44.53
573490,Paul Chacin,2,2009-2010,274,44.53
664891,Ed Charlton,2,2015-2016,341,44.53
623169,Branden Kaupe,3,2012-2014,478,44.53
591714,Andres Duque,3,2010-2012,417,44.53
693730,Ruben Salinas,1,2022,188,44.53
602136,Arturo Nieto,6,2011-2017,982,44.53
699076,Juan Alonso,4,2021-2024,924,44.53
823185,Zane Zielinski,1,2025,483,44.53
501014,Cesar Diaz,2,2007-2008,341,44.52
595210,J.J. Franco,3,2014-2016,231,44.52
456858,Neil Walton,2,2007-2008,688,44.52
676748,Dylan Rosa,1,2018,421,44.52
623326,Quinten Davis,4,2012-2015,621,44.52
593365,Leonardo Fuentes,4,2010-2013,599,44.52
660856,Leonel Bejaran,2,2015-2016,202,44.52
617367,Adam Lewis,2,2012-2013,83,44.52
808077,Jonathan Taveras,2,2023-2024,206,44.51
664215,Zach Nehrir,2,2016-2017,472,44.51
595343,John Nester,2,2011-2012,557,44.51
621599,Steven Fuentes,4,2012-2016,659,44.51
672625,Yerjeni Perez,3,2017-2021,490,44.51
451699,Richard Pena,3,2007-2009,713,44.51
678494,Gary Camarillo,2,2018-2022,304,44.51
829992,Manuel Vasquez,1,2025,78,44.51
700025,Victor Quezada,2,2021-2022,321,44.51
543641,Jordan Petraitis,1,2009,131,44.5
501685,Jose Guzman,1,2007,126,44.5
698915,Bryant Mendez,5,2021-2025,566,44.5
801259,Jose Rivera,4,2022-2025,480,44.5
596807,Anthony Aguilera,2,2010-2011,164,44.49
800069,Javier Roman,4,2022-2025,348,44.49
821597,Omar Mejia,2,2024-2025,321,44.49
691293,Marco Pernalete,3,2021-2023,289,44.49
694030,Andy Sosa,2,2021-2022,192,44.48
683559,Juan Pizarro,3,2021-2023,90,44.48
655987,Javier Agelvis,4,2014-2017,498,44.48
571749,Devin Harris,3,2010-2012,923,44.48
543400,Aaron King,1,2013,30,44.48
643201,DeAndre Asbury-Heath,4,2013-2016,583,44.47
622208,Max White,6,2012-2017,2061,44.47
828783,Luis Leon,1,2025,88,44.47
697779,Jose Robledo,3,2022-2024,511,44.47
665921,Henry Pujols,2,2016-2017,420,44.47
573040,Michael Mooney,2,2010-2011,405,44.47
642078,Conner Simonetti,1,2016,171,44.47
656925,Liam Sabino,1,2018,153,44.47
645134,Dimitri Papantonopoulos,1,2013,39,44.46
548319,Gregg Glime,2,2010-2011,163,44.46
682850,Jose Dilone,3,2021-2023,366,44.46
570562,Juan Ramirez,5,2009-2013,730,44.46
808124,Abelardo Medrano,2,2023-2024,205,44.45
25448,Greg Jones,2,2021-2022,675,44.45
682879,Yoan Bravo,2,2021-2022,258,44.44
678859,Frailin Turbi,1,2021,32,44.43
678633,Jean Pena,3,2018-2022,521,44.43
814375,Yonkelvin Polanco,2,2023-2024,87,44.43
682517,Colby Schultz,1,2018,154,44.43
573190,Kenny Swab,3,2011-2013,513,44.43
655998,Oberto Munoz,4,2014-2018,380,44.42
679945,Stiwatt Valerio,1,2018,113,44.42
669638,Anthony Churlin,2,2016-2018,169,44.41
641591,Amalani Fukofuka,5,2013-2017,1582,44.41
687793,Nick Vogt,3,2022-2024,758,44.41
660999,Sam Buelens,2,2015-2016,194,44.41
596098,Garrett Schlecht,3,2011-2013,255,44.41
641910,Steven Negron,2,2013-2014,190,44.41
808009,Gustavo Marquez,3,2023-2025,538,44.41
455085,Reece Creswell,1,2007,66,44.41
542966,Beau Brett,2,2010-2011,165,44.41
657631,Alejandro Juvier,5,2014-2018,1025,44.41
593627,Kevin Weijgertse,3,2010-2012,471,44.4
829071,Warren Calcaño,1,2025,35,44.4
466445,Pedro Silveren,2,2007-2008,305,44.4
808125,Luis Hernandez,1,2023,46,44.39
545049,John Kateon,1,2008,101,44.39
573587,Eric Shortell,1,2009,17,44.39
813922,Jack Lines,1,2025,139,44.38
517052,Jose Paulino,2,2007-2008,313,44.38
688182,Nick Anderson,1,2021,114,44.38
688226,Anthony Mulrine,2,2021-2022,453,44.38
691297,Luis Suero,3,2021-2023,226,44.38
621483,Jason Kanzler,3,2013-2015,1008,44.38
602097,Fernando Rios,3,2011-2013,179,44.38
672852,Victor Hernandez,1,2017,65,44.37
663555,Beau Brundage,2,2018-2021,310,44.37
656191,Carl Anderson,1,2016,27,44.37
655368,David Pereira,2,2014-2015,61,44.37
518690,Justin Frash,1,2008,305,44.37
622511,Jose Garcia,6,2012-2018,731,44.37
657669,Riley Mahan,2,2017-2018,489,44.37
668533,Alvaro Alvarez,1,2016,68,44.37
645282,Marten Gasparini,5,2014-2018,1575,44.37
620452,Jose Pujols,5,2013-2018,1739,44.37
620450,Ronny Carvajal,2,2013-2014,350,44.36
829042,Ayden Johnson,1,2025,140,44.36
621431,Steven Golden,2,2012-2013,137,44.36
573065,Matt Nuzzo,2,2009-2011,400,44.36
664278,Hansel Jimenez,4,2015-2018,526,44.36
500730,Roberto Espinoza,4,2007-2010,517,44.36
691454,Jesus Machado,3,2022-2024,450,44.35
520954,Joseph Spiers,1,2007,123,44.35
678698,Marco Naranjo,1,2018,45,44.35
489287,Mike Sansoe,1,2007,337,44.35
691770,Braylon Bishop,5,2021-2025,843,44.34
678786,Jesus Maita,1,2018,193,44.34
594960,Brent Peterson,3,2012-2014,514,44.34
821641,Jose Bericoto,2,2024-2025,215,44.34
657098,Tyler Webb,1,2018,166,44.34
800541,Jesus Peraza,2,2022-2023,158,44.34
805236,Erick Bautista,3,2022-2024,509,44.34
14932,Ben Lively,3,2014-2016,48,44.34
672741,Anthony Coronado,2,2017-2018,300,44.34
9323,Patrick Corbin,2,2011-2012,61,44.34
671082,Ashton McGee,2,2021-2022,636,44.33
474370,Jason Ogata,1,2009,107,44.33
607748,Charley Thurber,2,2012-2013,700,44.33
674057,Jimmy Kerr,1,2021,330,44.33
502005,Derek McCallum,3,2009-2011,785,44.33
827417,Nieves Izaguirre,1,2025,87,44.32
543138,Jason Esposito,4,2012-2015,1594,44.32
519119,Wynn Pelzer,1,2010,13,44.32
591680,Jose Kalbakgi,2,2010-2011,178,44.32
683091,Logan Tanner,4,2022-2025,630,44.32
473213,Chao Kuan Wu,1,2007,28,44.31
608232,Edwin Contreras,2,2011-2012,217,44.31
669033,Nick King,1,2017,121,44.31
829952,Saul Ramirez,1,2025,161,44.31
542677,Breidi Santana,1,2008,41,44.31
664327,Jonaikel Delgado,2,2015-2016,176,44.31
663526,Kole Cottam,1,2021,276,44.31
694815,Jack Hurley,3,2023-2025,963,44.3
815918,Vladimir Asencio,2,2024-2025,247,44.3
542666,Abraham Ramirez,2,2009-2011,254,44.3
596860,Jin-Ho Shin,4,2010-2013,924,44.3
815182,Haniel German,2,2024-2025,308,44.3
606261,Ranfy Vargas,2,2011-2012,216,44.3
664959,Blake Butler,3,2015-2017,885,44.3
477154,Rolando Petit,3,2008-2010,427,44.3
502200,Jared Mitchell,4,2009-2013,1585,44.3
642303,Francis Guerrero,4,2013-2016,418,44.29
500908,Luis Salas,4,2007-2010,850,44.29
813860,Charlie Pagliarini,3,2023-2025,1015,44.29
518401,Denny Almonte,7,2007-2013,2850,44.29
676443,Demetrius Sims,1,2017,84,44.29
624826,Diory Paulino,1,2013,65,44.29
518451,Joris Bert,2,2007-2008,125,44.28
571708,Andrew Giobbi,2,2010-2011,205,44.28
608065,Phillip Bauer,1,2011,78,44.28
573218,Rob Vaughn,2,2009-2010,153,44.28
658136,Anardo Peralta,3,2014-2016,352,44.27
607082,Jordan Serena,3,2015-2017,903,44.27
516667,Michael Avila,3,2007-2009,318,44.27
696528,Dylan Leach,1,2025,58,44.27
518950,Josh Lopez,4,2007-2010,397,44.27
623502,Tim Saunders,3,2012-2014,611,44.26
518619,Joe DiGeronimo,1,2007,136,44.26
641315,Trae Arbet,5,2013-2018,1011,44.26
502708,Alex Meneses,2,2007-2008,516,44.25
23788,Jordyn Adams,5,2018-2024,1943,44.25
451116,Jose Lotito,1,2008,65,44.25
527032,Hitaniel Arias,4,2008-2011,713,44.25
650438,Carlos Rivero,5,2014-2018,1193,44.25
820978,Remy Veldhuisen,2,2024-2025,227,44.25
656276,Austin Bush,2,2017-2018,353,44.25
506714,Carlos Ortega,3,2007-2009,481,44.25
830437,Jose Montilla,1,2025,107,44.25
459962,Brian Hernandez,1,2007,132,44.24
681531,Jacson McGowan,1,2021,253,44.24
12988,Andrew Chafin,2,2013-2014,74,44.24
605208,Josh Delph,2,2015-2016,347,44.24
643481,Tyger Pederson,1,2013,73,44.23
681967,Austin Dennis,1,2021,73,44.23
800088,Jaycey Benita,1,2022,70,44.23
670323,Jarrett Costa,1,2016,42,44.23
457730,Matt Torra,1,2008,42,44.23
573177,Chadwin Stang,4,2009-2013,1511,44.22
542391,Daurys Mercedes,5,2008-2012,976,44.22
691646,Joel Flores,2,2021-2022,237,44.22
687601,Wendell Marrero,3,2021-2023,633,44.22
591737,Javier Avila,1,2010,85,44.22
453209,Brian Schultz,1,2008,189,44.22
677342,Brock Jones,4,2022-2025,1159,44.21
658680,Claudio Geraldo,3,2014-2016,444,44.21
593816,Yonatan Suero,4,2010-2013,695,44.21
501859,Kyle Orr,3,2007-2009,533,44.21
488831,Kevin Denis-Fortier,3,2007-2009,216,44.21
600476,Arialdi Peguero,1,2011,159,44.21
596728,Mills Rogers,2,2010-2011,485,44.2
592221,Chevy Clarke,5,2010-2014,1849,44.2
623171,Nathan Minnich,2,2012-2013,195,44.2
572913,Drew Hedman,2,2010-2011,727,44.2
690970,Corey Collins,2,2024-2025,298,44.2
503941,Sergio Perez,1,2009,17,44.2
445033,Joe Billick,2,2007-2008,184,44.2
800312,Isaac Paulino,2,2022-2023,258,44.2
457534,Jake Long,3,2007-2009,454,44.19
572978,Cade Kreuter,1,2012,59,44.19
606928,Tyler Baker,4,2014-2017,800,44.19
622337,Brian Pena,4,2012-2015,297,44.19
699176,Kevin Santos,3,2021-2023,282,44.19
808156,Joenelly Van Der Linden,2,2023-2024,128,44.18
606298,Robinson Arno,3,2011-2013,482,44.18
607324,Nic Cuckovich,3,2011-2013,732,44.18
806161,Yahil Melendez,3,2023-2025,464,44.18
22175,Max Kranick,1,2021,10,44.18
683247,Moises Ramirez,2,2021-2022,315,44.18
503424,Brian Ward,1,2010,289,44.18
649807,Ruben Perez,3,2014-2016,302,44.18
458592,Adam Howard,1,2008,27,44.18
664106,DJ Jenkins,3,2016-2018,701,44.18
18353,Daz Cameron,5,2015-2021,1549,44.18
543036,Mark Cohoon,2,2010-2012,32,44.17
598879,Adalberto Ibarra,2,2010-2011,107,44.17
682053,Caleb Ramsey,1,2018,102,44.17
811716,Landyn Vidourek,1,2025,74,44.16
678689,Neyfy Castillo,5,2018-2024,1951,44.16
692631,Roberto Sanchez,1,2021,47,44.16
10054,Alex White,1,2012,11,44.16
572055,Joseph Rapp,1,2013,383,44.16
488903,Grant Gerrard,2,2007-2008,597,44.15
800195,Jorgelys Mota,4,2022-2025,806,44.15
455963,Mike Mooney,1,2007,530,44.15
805062,Joan Delgado,4,2022-2025,576,44.15
553855,Nohisglym Rivero,4,2009-2013,639,44.15
800184,Ali Lucena,1,2022,97,44.14
670107,Kevin Mahala,1,2017,363,44.14
669078,Dalton Griffin,3,2016-2018,257,44.14
499671,Raymi Dicent,1,2007,90,44.14
609217,Jose Leal,4,2012-2015,617,44.14
603011,Julio Pena,4,2011-2014,760,44.14
641830,David Martinelli,1,2017,327,44.13
642436,Nelson Nunez,1,2013,217,44.13
657806,Christian Williams,3,2015-2018,642,44.12
663303,Jordan Scott,3,2016-2018,510,44.12
591697,Jhohan Acevedo,7,2010-2016,1045,44.11
570258,Luis Beltre,2,2009-2010,281,44.11
489177,Patrick Norris,4,2007-2010,1520,44.11
678663,Ramses Malave,4,2018-2023,669,44.11
678803,Anthony Garcia,4,2018-2023,972,44.11
542441,Cristobal Rodriguez,4,2008-2011,683,44.11
693177,Frailyn Abreu,2,2021-2022,155,44.11
821615,Dilan Medina,1,2024,54,44.11
800139,Reylin Perez,4,2022-2025,721,44.1
506448,Yohannis Perez,1,2007,456,44.1
808718,Elias Riera,2,2023-2024,98,44.1
644381,Joaquin De La Cruz,2,2013-2014,344,44.1
487678,Angel Zapata,3,2007-2009,362,44.1
672357,Jordy Barley,6,2017-2024,1544,44.1
681296,Wilkin Grullon,3,2018-2022,271,44.1
452055,Kade Keowen,2,2008-2009,356,44.09
692425,Wuilman Velasquez,1,2021,85,44.09
605387,Mitch Morales,2,2014-2015,52,44.09
572853,Bryan Fogle,1,2010,194,44.09
572207,Nick Tindall,2,2009-2010,103,44.08
541620,Moises Marquez,2,2008-2009,118,44.08
829887,Stiven De La Cruz,1,2025,119,44.08
607041,Candon Myles,3,2012-2014,605,44.08
695068,Landon Wallace,2,2023-2024,272,44.08
622778,Joshua Franco,3,2012-2014,481,44.08
